N,P,K,Rainfall_mm,Temperature_C,Soil_pH,Year,State_Bihar,State_Gujarat,State_Haryana,State_Karnataka,State_Kerala,State_Madhya Pradesh,State_Maharashtra,State_Odisha,State_Punjab,State_Rajasthan,State_Tamil Nadu,State_Uttar Pradesh,State_West Bengal,Crop_Coffee,Crop_Cotton,Crop_Groundnut,Crop_Jute,Crop_Maize,Crop_Pulses,Crop_Rice,Crop_Soybean,Crop_Sugarcane,Crop_Tea,Crop_Wheat,Soil_Type_Clay,Soil_Type_Loamy,Soil_Type_Red Soil,Soil_Type_Sandy,Fertilizer_DAP,Fertilizer_NPK,Fertilizer_Organic,Fertilizer_Urea,Yield_kg_per_acre
1.3648813051631756,0.4540007674629737,1.4206501283054742,-0.9506237461137069,0.3931691840954158,-0.09362828119776827,1.4943075923809455,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3222
0.9188473791381219,-1.2291162096263453,-0.18701939487686678,-1.1326622515709575,1.243408791026465,1.494930635553982,-0.012787473284421789,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,2618
1.0237965382028404,-1.0487822477953468,1.124986767720216,0.0995984007550463,-1.5656990684233467,0.5003546181094073,1.4943075923809455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,761
-0.3143052398723212,-1.1088935684056795,1.4391290883420527,-0.5305348873662056,0.8401123860961314,-0.6323569573135785,-0.2868047579508522,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3695
-1.6524070179474828,0.12338850410614319,1.47608700841521,0.4076635638365472,-0.5303970419138763,0.0997614999720095,1.220290307714515,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1626
0.6039999019439661,1.1152252941766347,1.4391290883420527,-0.08244010470220424,-0.052028146022484845,-1.4749838609818984,0.2612298113820086,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1545
-0.7078645863650157,0.995002652955969,-0.24245627498660266,1.3458620150393001,1.5210024203940966,1.6468797493302354,-0.4238134002840674,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,2469
1.705966072123511,-0.6881143241333498,-0.2794141950597599,-0.9646267080719569,-0.5635686076873665,-0.4665942877394828,-0.5608220426172826,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,2153
-1.1538985123900696,-0.2072237592506873,0.9032392472812725,1.6539271781208011,-0.09742081497568282,-0.06600116960208503,-0.5608220426172826,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,933
-0.18311879104142298,1.205392275092134,-0.5381196355718607,1.0798057378325492,-1.6756889970407103,-0.4804078435373251,0.9462730230480847,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1730
-1.12766122262389,1.716338500279963,1.180423647829952,-1.1466652135292075,-1.4382504209778302,0.652303731885662,-1.6568911812830043,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,957
0.6302371917101458,-0.6280030035230171,0.5521390065862785,0.32364579208704697,-0.8202117744612148,0.5832359528964558,0.535247096048439,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,993
-0.41925439893703975,-0.35750206077651936,1.235860527939688,0.47767837362779747,-1.6250587124390667,0.7628121782683925,-0.149796115617637,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2526
-0.15688150127524333,1.3857262369231322,-0.2794141950597599,0.08559543879679626,0.4822086501189955,-0.7843060710898333,-0.4238134002840674,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1991
-1.3113222509871474,1.0250583132611355,0.9217182073178511,0.9957879660830491,-0.23359882183527547,-0.6185434015157376,-1.1088566119501435,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4446
-0.36677981940468046,-1.3493388508470108,1.0880288476470588,1.6819331020373012,0.1906480456888414,-1.2815940798121206,0.6722557383816542,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1164
1.128745697267559,1.2955592560076332,1.3097763680860024,-1.006635593946707,-1.1135182507741852,0.5556088413007726,0.2612298113820086,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,4789
-0.2618306603399619,0.48405642776814006,-0.24245627498660266,-0.4045082297419552,-0.6892713832500676,-1.5716787515667878,-0.9718479696169282,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1376
-0.025695052444345157,1.6261715193644637,0.29343356607417764,-0.25047564820120477,0.5956903225019902,0.34840550433315376,-0.834839327283713,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1490
-0.36677981940468046,0.6643903895991385,-0.3902879552792317,0.6037050312520479,1.6484510678396138,1.287727298586362,0.535247096048439,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1224
-1.1538985123900696,0.5441677483784729,0.4597442064033853,-0.9506237461137069,-1.546494477712378,1.3706086333734104,-0.9718479696169282,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2341
0.21044055545127158,0.30372246593714164,0.8478023671715366,-1.2726918711534578,1.3865702854173194,-0.16269606018697452,-0.6978306849504978,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2953
-1.2326103816886085,-0.29739074016618655,-1.0370515565594838,1.3178560911228,0.29190861489212827,-0.12125539279345028,-0.149796115617637,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,1347
0.6302371917101458,-1.4094501714573437,1.2912974080494237,-1.006635593946707,0.24651594593893092,-1.4473567493862152,1.0832816653812998,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,4270
-0.13064421150906372,-1.589784133288342,-1.7577309979860505,1.5979153302878009,0.024790216821388402,0.6108630644921378,0.12422116904879342,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1125
-1.3375595407533272,0.8747800117353034,-1.2587990769984274,1.1078116617490494,-1.480151346165397,1.121964629012266,-0.149796115617637,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2043
-1.4687459895842252,-0.8985039462695147,0.1456018857815486,-0.4325141536584553,-1.4085705989699697,-0.8671874058768806,1.3572989500477304,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2655
0.6564744814763255,0.48405642776814006,-0.8522619561936975,1.3878709009140502,0.37571046526726254,-0.259390950771864,-0.4238134002840674,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3318
-0.3143052398723212,-0.23727941955585372,-0.40876691531581033,1.1358175856655495,-0.5321429137966912,1.1910324080014723,1.220290307714515,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4022
1.705966072123511,0.30372246593714164,-1.6098993176934213,0.8697613084587986,1.4808473670893452,1.3153544101820451,0.9462730230480847,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,1753
0.4990507428792476,0.42394510715780725,0.8293234071349579,-1.2026770613622078,-0.3034336971478877,-0.8671874058768806,0.2612298113820086,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,2676
0.7089490610086847,-0.8383926256591819,-0.8522619561936975,-1.4127214907359582,-1.2217623075087332,0.196456390556899,-0.834839327283713,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2710
1.2074575665660978,1.1152252941766347,0.3858283662570708,-0.992632631988457,0.7720233826663346,-1.0467636312488173,-0.5608220426172826,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1236
-1.494983279350405,-0.8985039462695147,0.4412652463668067,-0.8245970884894565,-0.6980007426641442,-1.364475414599168,-0.4238134002840674,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,29515
-0.7865764556635547,-0.9285596065746811,-1.0740094766326411,-0.5305348873662056,0.11208381096215321,1.4396764123626167,-0.4238134002840674,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1135
0.4203388735807087,-1.3192831905418445,-1.277278037035006,-1.6927807299009592,0.7144096105334302,1.121964629012266,0.3982384537152238,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1519
-0.3930171091708601,-1.5296728126780093,-1.7392520379494718,-0.04043121882745412,1.4214877230736247,0.9147612920446473,-0.834839327283713,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1835
1.0237965382028404,1.2655035957024667,-0.24245627498660266,1.2618442432897998,1.0426335245027063,-1.5440516399711046,-1.1088566119501435,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2633
-1.6524070179474828,-0.23727941955585372,1.06954988761048,0.05758951488029618,0.6393371195723725,1.2048459637993145,1.3572989500477304,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1511
-0.28806795010614156,-0.5678916829126842,0.36734940622049217,0.37965763992004714,0.649812350869264,-0.19032317178265779,-1.382873896616574,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3302
1.0762711177351996,0.6944460499043049,-1.7577309979860505,0.7857435367092984,1.580362064409817,-0.521848510930848,0.6722557383816542,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,928
-1.5999324384151234,-0.35750206077651936,-0.07614563465739498,0.21162209642104665,-0.6892713832500676,0.182642834759058,-0.2868047579508522,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1562
-0.28806795010614156,1.3256149163127995,1.272818448012845,0.1976191344627966,-1.7193357941110927,-1.3921025261948499,0.2612298113820086,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1432
-0.5504408477679379,-1.2291162096263453,0.626054846732593,1.1918294334985495,-0.773073233625202,0.9009477362468051,1.0832816653812998,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,3213
-1.3375595407533272,-0.38755772108168574,0.8662813272081152,1.3038531291645499,-0.9616273969692543,0.3069648369396295,0.9462730230480847,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,1664
0.7876609303072236,-0.23727941955585372,-0.05766667462081635,0.015580629005546054,0.5887068349707285,-1.0605771870466596,-1.1088566119501435,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1494
-0.44549168870321937,0.9348913323456363,-1.0555305165960625,-1.5247451864019586,0.48919213765025715,-1.0605771870466596,1.4943075923809455,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1004
-1.3113222509871474,0.42394510715780725,-1.7577309979860505,-0.9226178221972068,0.34952238702503335,-1.0743907428445005,-0.149796115617637,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2774
-0.6553900068326565,-0.29739074016618655,-0.29789315509633857,-0.5585408112827057,-1.6669596376266336,-1.5164245283754227,-1.2458652542833586,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,806
0.4465761633468883,1.7463941605851292,1.328255328122581,-1.314700757028208,0.8226536672679781,0.3207783927374705,0.2612298113820086,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,28097
1.2074575665660978,1.5660601987541307,-1.5729413976202642,1.4578857107053005,-0.5932484296952268,1.1910324080014723,-0.5608220426172826,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1846
-0.3143052398723212,-0.38755772108168574,1.2173815679031093,1.3878709009140502,0.5991820662676206,-1.6545600863538352,-0.834839327283713,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1458
-1.0751866430915307,1.5961158590592972,-0.5935565156815966,1.6119182922460509,0.22032786769670112,-1.5440516399711046,-0.4238134002840674,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1624
1.5485423335264332,-1.0487822477953468,-0.7783461160473829,1.1778264715402995,-0.5269052981482452,0.26552416954610525,1.3572989500477304,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1664
-0.6291527170664768,-0.9886709271850139,-0.9631357164131693,-0.9506237461137069,-1.2531880013994083,1.121964629012266,-0.012787473284421789,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1649
-1.3113222509871474,1.5360045384489645,0.07168604563523406,0.5616961453772977,-1.3928577520246321,-0.5771027341222134,-0.6978306849504978,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,681
-0.5242035580017583,0.7245017102094714,-0.6489933957913325,-0.7545822786982063,1.1805574032451145,-0.5080349551330071,-0.149796115617637,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3363
0.0005422373218344826,-0.2673350798610201,-0.8892198762668547,0.5616961453772977,1.484339110854975,0.34840550433315376,1.220290307714515,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1064
0.6302371917101458,-1.2291162096263453,0.5521390065862785,0.8277524225840486,0.5468059097831617,-0.7566789594941501,1.4943075923809455,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1124
0.15796597591891232,-0.9285596065746811,1.032591967537323,-1.636768882067959,-1.361432058133957,-1.6131194189603109,0.8092643807148694,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1704
-1.4687459895842252,-0.5979473432178506,-1.3696728372178992,-1.6647748059844591,-0.31914654409322535,0.8318799572575988,-1.6568911812830043,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2977
0.6039999019439661,0.5742234086836393,1.0141130075007443,-1.0626474417797072,0.8226536672679781,0.44510039491804204,0.3982384537152238,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2269
1.6797287823573313,-0.14711243864035448,-1.0924884366692196,-1.5947599961932089,1.0007325993151388,0.2931512811417885,1.220290307714515,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1148
-0.05193234221052479,-1.2291162096263453,-1.277278037035006,-1.7067836918592092,-1.3108017735323134,0.8456935130554398,0.535247096048439,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,4120
0.4203388735807087,0.36383378654747445,-1.4066307572910564,-0.3624993438672051,-1.7228275378767233,0.6246766202899801,1.6313162347141608,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1758
-0.839051035195914,-1.0487822477953468,1.5684818085981032,-0.992632631988457,0.7632940232522587,-1.0053229638552943,0.6722557383816542,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4999
1.5223050437602534,-1.289227530236678,0.18255980585470585,-1.0206385559049571,-0.4780208854294173,-0.49422139933516607,-0.2868047579508522,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2516
-1.5736951486489439,0.9048356720404698,0.9032392472812725,-1.2586889091952078,-0.8341787495237375,-1.2677805240142783,0.6722557383816542,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,2572
-0.6291527170664768,-1.1088935684056795,1.235860527939688,1.4998945965800505,-1.6774348689235252,-1.2677805240142783,-0.834839327283713,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1292
-0.9702374840268121,-0.6580586638281835,0.03472812556207681,0.7997464986675484,0.1644599674466116,0.6246766202899801,0.6722557383816542,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,783
0.18420326568509196,0.6643903895991385,1.4021711682688955,0.0015776670472960103,1.2486464066749112,1.2601001869906798,-0.6978306849504978,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1195
-1.3900341202856863,0.36383378654747445,0.4043073262936494,-0.5025289634497055,1.6205171177145685,1.6192526377345533,-0.9718479696169282,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3047
-0.839051035195914,1.6862828399747964,-0.4457248353889676,1.2898501672062999,0.2517535615873764,0.45891395071588426,-0.834839327283713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2194
-0.44549168870321937,-0.11705677833518809,1.5500028485615245,1.0377968519577991,0.07367462954021627,-1.0743907428445005,1.3572989500477304,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,992
-0.07816963197670443,1.6261715193644637,0.4597442064033853,0.11360136271329635,-1.426029317798123,-1.3506618588013268,1.220290307714515,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4921
-0.7341018761311954,-0.8684482859643483,-1.2403201169618487,-1.2026770613622078,0.1941397894544719,1.0943375174165841,-0.4238134002840674,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2048
0.8926100893719422,-0.8083369653540154,1.679355568817575,0.1276043246715464,-0.39596490693709796,0.2931512811417885,-0.2868047579508522,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2233
1.0237965382028404,1.65622717966963,0.2010387658912845,1.0798057378325492,0.3966609278610463,0.43128683912020105,1.6313162347141608,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2704
-0.7865764556635547,-0.8383926256591819,0.016249165525498176,-0.6985704308652061,-0.3662850849292382,0.9838290710338535,-0.012787473284421789,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,57814
0.9450846689043014,-0.6280030035230171,-1.2033621968886914,-0.6845674689069561,-0.883063162242566,0.7213715108748683,-0.5608220426172826,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3923
-1.6786443077136624,-1.43950583176251,1.0880288476470588,1.2338383193732998,-1.3911118801418172,1.1772188522036313,-0.834839327283713,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,847
-1.5736951486489439,-1.1990605493211788,1.3836922082323169,-1.7908014636087095,-0.6229282517030865,-1.5164245283754227,-0.5608220426172826,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2735
0.9975592484366608,1.505948878143798,-0.3348510751694958,0.6737198410432981,-1.385874264493371,0.873320624651123,-0.012787473284421789,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,6847
-0.9964747737929918,-0.5979473432178506,-1.0370515565594838,0.14160728662979644,-1.1047888913601085,1.2324730753949966,-1.382873896616574,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,744
-1.3113222509871474,-0.7782813050488491,-0.630514435754754,-0.20846676232645464,1.7252694306834864,-0.7152382921006271,-1.382873896616574,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,920
0.6564744814763255,-1.138949228710846,-1.3696728372178992,-0.5585408112827057,-0.1724933059367405,0.5003546181094073,-1.6568911812830043,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3202
-0.6029154273002972,-1.6198397935935085,0.12712292574496997,-1.4967392624854585,0.13478014543875189,-0.6185434015157376,1.0832816653812998,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,784
1.5485423335264332,-0.2072237592506873,-0.40876691531581033,0.2256250583792967,1.3272106414015987,1.59162552613887,0.9462730230480847,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,64159
-0.05193234221052479,0.6343347292939722,-0.9076988363034334,-0.9506237461137069,1.7532033808085306,-1.59930586316247,-1.519882538949789,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005
0.8138982200734033,-1.5597284729831757,1.1619446877933732,1.3178560911228,0.3111132056030964,0.2931512811417885,1.6313162347141608,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2717
