num__soil_moisture_%,num__soil_pH,num__temperature_C,num__rainfall_mm,num__humidity_%,num__sunlight_hours,num__pesticide_usage_ml,num__total_days,num__latitude,num__longitude,num__NDVI_index,num__sowing_month,num__sowing_day,num__observation_month,num__observation_day,num__days_since_sowing,num__crop_cycle_progress,cat__region_Central USA,cat__region_East Africa,cat__region_North India,cat__region_South India,cat__region_South USA,cat__crop_type_Cotton,cat__crop_type_Maize,cat__crop_type_Rice,cat__crop_type_Soybean,cat__crop_type_Wheat,cat__irrigation_type_Drip,cat__irrigation_type_Manual,cat__irrigation_type_Sprinkler,cat__irrigation_type_Unknown,cat__fertilizer_type_Inorganic,cat__fertilizer_type_Mixed,cat__fertilizer_type_Organic,cat__crop_disease_status_Mild,cat__crop_disease_status_Moderate,cat__crop_disease_status_Severe,cat__crop_disease_status_Unknown,yield_kg_per_hectare
-1.2041954300111022,-0.4741313308740112,-1.1040470718226192,0.37187899927790785,0.6373062094090712,0.502414535141446,-1.051056758005249,-1.1070316045641764,0.4364721390653115,1.1766391325016767,1.55684500089346,-0.08519497621776032,-1.126402981945623,0.0016369287042790409,-1.6059434711771372,-0.08375499409796218,0.22026246248162537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3258.32
-0.7480873188690212,-0.42271175590348975,1.667181443148972,0.19275621334694218,-1.59732191112424,-1.0121793050958054,1.3547198212513076,-0.6316557142521305,0.2703375733548398,1.4140498084073763,-0.4583020047008855,-0.08519497621776032,-0.8789778348955136,-0.6531345530073512,1.2125313594079663,-0.33397738310432196,-0.2118971587515377,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3700.09
1.237383296519204,0.262882577036791,-1.2642881764298197,-0.7833795276852381,1.640983577797206,0.07476450966269269,1.596602879810457,-0.33454578280710195,0.5035492039240017,-0.8325029936345953,-1.1492095494760897,1.13187611260739,1.3478484885554707,0.6564084104159094,0.03816684666417319,-0.22276743243482872,-0.1569197674403644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2353.79
0.3971841444153705,1.4626726596822817,1.5559552646569144,0.29233068130235473,0.7250854504409822,0.0034895054162337193,0.9415989148867918,-0.8099216731191478,-0.7466028587315118,0.8785981343893298,-0.05527260358201664,-0.08519497621776032,0.11072275330492388,0.6564084104159094,-1.1361976660796198,0.5835047099189973,0.9166371106959685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5007.11
-1.3302253028266773,0.8970573350065504,1.4315327599030885,-0.5284633268999432,1.6219307192786514,0.6271457925727489,-1.296011347466737,1.804645723597104,0.5425994843405899,0.2533807081184509,1.614420629624727,-0.08519497621776032,-1.0026904084205683,1.3111798921275395,0.03816684666417319,1.9736290932876628,1.2971873532370624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2209.89
-0.23896664217753183,-1.0740263721967558,-1.017328356388134,-1.6353253247450954,0.22222607739770658,1.696270856269633,0.8740252350353467,0.9133159292620182,-0.8076461818264065,0.19146471739760076,0.4053324262681199,1.13187611260739,1.4715610620805255,1.3111798921275395,-0.07926960461020612,0.5835047099189973,0.3444964810690931,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3148.75
1.1443612475362797,-0.37129218093296834,1.4126808652434175,-1.2035114658043744,-0.7365409816252637,0.4727166167054215,0.7926296661233793,-0.5722337279631249,1.6479315081367243,-1.6847454930344088,1.614420629624727,-0.08519497621776032,-0.8789778348955136,-1.3079060347189815,-0.31414250715896475,-1.501681865134001,-1.5566604700421536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2077.58
1.7315004169231247,0.6056797435069314,-0.0709632444726656,0.5585115914513211,-1.6816988559921235,-1.0478168072190353,-0.3783914903931382,0.31909606637196103,-0.07557768025224075,0.3201888210561017,-0.4583020047008855,-0.08519497621776032,-1.0026904084205683,-0.6531345530073512,-0.5490154097077233,-0.7232122104475482,-0.7987325655324699,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3051.4
-0.5610429838173344,-0.8169284973441501,-0.046455781415093884,0.4177722596484194,-0.672577813741545,-0.5132542753705933,-1.2867967547597217,1.0915818881290353,-0.4236211634213367,-0.3554831639311165,0.2326055400743187,1.13187611260739,0.23443532682997856,0.6564084104159094,-1.0187612148052405,-0.22276743243482872,-0.43341653226000154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5358.92
1.1603650409096855,0.09148399380172008,-0.08981513913233588,-0.7441616506413467,-0.6222238305139373,1.6606333541464031,1.2226439924507557,1.5075357921520756,-1.518171771303663,-0.0009132941117191662,0.4053324262681199,-1.3022660650429105,0.9767107679803066,0.6564084104159094,-1.1361976660796198,1.2507644139359566,0.7771735802875149,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4170.37
-1.5462765133676628,0.8113580433890142,-0.932494830419616,-0.9185560400492899,-0.9257086483451965,0.5855687067623144,-0.004432603033437216,-1.6418294811652279,-1.3486433814739525,1.5258142497034848,0.462908054999387,-0.08519497621776032,-1.497540702520787,-0.6531345530073512,-0.19670605588458542,-0.5285947967759351,-0.1934758300968068,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5922.36
1.38641862230905,-0.8854879306381782,0.6642606472544915,0.1511741380415393,-0.11255986514260642,-1.184427232024748,0.5085130576570766,-0.2751237965180962,1.3340623979677761,0.58288555506917,-1.5522389505949588,1.13187611260739,1.1004233415053613,1.9659513738391698,-0.19670605588458542,1.473184315274943,1.6780616467761127,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2155.13
-1.0641622379937967,-0.5084110475210245,-0.08038919180250106,-1.1626247429288277,-0.5017825463073609,-0.8339917944796584,-1.517161572435102,-0.750499686830142,-0.11972768839279778,-1.178992439386758,-0.5158776334321525,1.13187611260739,-1.497540702520787,0.0016369287042790409,1.6822771645054835,-0.028150018763215556,0.17510991159313768,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2546.01
-0.7940982248175646,-1.4339633969904029,0.35885995376782626,0.6751917291811969,-0.944761506863751,0.015368672790643282,-0.7830656867762231,-0.33454578280710195,1.5145933957210225,1.1493717301211983,0.17502991134305163,-0.08519497621776032,-0.26041496727024016,-0.6531345530073512,-1.2536341173539993,-1.056842062456028,-1.0741446122747378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5680.91
0.6722493430207924,-0.5598306224915459,0.6642606472544915,1.5543953414914187,-1.4265266436900554,-0.8102334597308387,0.6858939672671197,-1.0476096182751706,0.7277012303023588,1.3586756465005847,0.17502991134305163,-0.08519497621776032,0.6055730474051426,0.6564084104159094,0.8602220055848283,0.9449370495948503,1.4653092718549392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4070.97
1.3824176739656986,-0.38843203925647496,-1.0927359350268164,0.6279077639509729,0.9639266411557182,0.26483118765324937,-1.6031644377005776,0.8538939429730125,-0.452792225727397,-1.2347099438285458,0.5204836837306535,1.13187611260739,-0.8789778348955136,1.3111798921275395,0.39047620048731113,1.2229619262685834,0.958352630955262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5217.15
1.3184025004720732,-0.35415232260946167,-1.0682284719692448,-1.1410688176032846,1.3694803439078058,1.0013395648666585,0.6797509054624424,-0.037435851362073336,1.240865171224882,0.16077491598373306,-0.5734532621634196,1.13187611260739,1.1004233415053613,0.6564084104159094,-1.3710705686283786,-0.5007923091085619,-0.5166157850224715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4399.05
-0.24196735343504563,0.6056797435069314,1.0167910773903328,-0.7983991401701328,0.6645245787212913,1.268620830790879,-0.902855391967421,0.7944719566840068,1.688114308242894,0.4457271673987642,1.55684500089346,1.13187611260739,-0.5078401143203495,0.0016369287042790409,-0.43157895843334404,-0.7510146981149216,-0.8819641685951548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3381.17
-1.3142215094532708,-1.7767605634605432,-0.6421756526606869,-0.5863166490639817,-0.8039064456730094,-1.3210376568304611,-0.07661357923838985,-0.21570181022909052,-0.4816880084216005,-1.4440890087963738,0.34775679753685285,1.13187611260739,0.35814790035503324,-0.6531345530073512,1.447404261956725,-1.3626694267971344,-1.4162589365836507,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2413.17
0.5692249231794889,-0.38843203925647496,-0.5120975795089596,0.40845453708834567,-0.6113364827890487,0.31828744083809346,-0.57727311631955,-0.6316557142521305,-0.92134814303456,-0.49807158843219457,-0.7461801483572208,-1.3022660650429105,1.4715610620805255,-1.3079060347189815,1.447404261956725,-0.7510146981149216,-0.6915468482520817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2686.95
1.2893956249827743,0.262882577036791,-1.3491217023983377,1.5829047911155236,0.9407910272403305,-0.5607709448682326,-0.34690829864416955,-0.5128117416741191,1.1382309720594521,-1.4017662737461354,1.614420629624727,1.13187611260739,0.8529981944552519,0.6564084104159094,-0.31414250715896475,-0.1949649447674554,-0.08255018542676645,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2050.61
0.07710827694724356,-0.7997886390206435,1.2712916552958875,0.7056481656088999,-0.6365134744028527,0.33610619189970836,-0.5849519435753961,0.20025209379394956,-0.7540639045330637,0.12895534120865523,0.34775679753685285,-1.3022660650429105,0.9767107679803066,-1.3079060347189815,1.5648407132311042,-0.612002259778055,-0.6699691115428431,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2884.17
-0.7160797321222085,0.7085188934479728,-0.21423764388616243,0.07399001832749764,-0.8352075703820632,0.5202332862030608,-0.052041332019682585,-0.15627982394008477,0.1476857048062346,-1.5204460815351903,0.8083618273869887,-0.08519497621776032,0.9767107679803066,-0.6531345530073512,-0.5490154097077233,-1.1680520131255212,-1.2105524097116447,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5760.8
-0.13594222233622835,1.4112530847117601,1.5653812119867505,1.406980626361897,-0.7902972610168993,0.9775812301178385,-0.9896261399584809,-0.750499686830142,-0.9070673560950576,-0.9721005721699867,0.6356349411931875,1.13187611260739,0.7292856209301973,1.3111798921275395,-1.1361976660796198,0.5000972469168773,0.7940223769860514,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4422.42
1.331405582587966,-1.502522830284431,1.4579254124266277,-1.4295010055076502,1.0401380752299363,-1.0478168072190353,0.4808692795360309,0.5567840115279838,1.1077944535276318,0.9727990104452885,0.2326055400743187,-0.08519497621776032,-1.0026904084205683,-0.6531345530073512,1.5648407132311042,-0.22276743243482872,-0.3417867904302381,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2556.94
-0.8351079453369183,-1.3654039636963746,0.3230413539144517,-1.5991669983925711,0.8815910739862514,-1.059695974593445,-0.49203813377965927,1.6263797647300868,1.2629893521303437,-1.268944451572116,-1.2643608069386238,-1.3022660650429105,1.4715610620805255,0.0016369287042790409,-1.2536341173539993,0.27767734557789087,-0.08703596973869787,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4383.93
-0.6530647957144211,-1.6567815551959937,0.0666555865429305,-1.1156189186705465,1.4531768295428833,-0.6201667817402815,0.6928049117973808,0.3785180526609667,1.5778313474802903,0.884879233224986,-1.437087693132425,-1.3022660650429105,1.59527363560558,-1.3079060347189815,-0.07926960461020612,-1.140249525458148,-1.2211917699386612,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4676.09
-0.8331074711652426,0.4514210185953671,-1.784600469036731,0.7732364217909259,0.8979220955735834,-1.4160709958257396,-1.020341448981865,-0.037435851362073336,1.4672491757626887,-1.3480944054849486,-1.2643608069386238,1.13187611260739,0.35814790035503324,0.0016369287042790409,0.15560329793855252,-0.8066196734496682,-0.8388006464853018,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2200.87
-1.2952170048223508,1.4455328013587736,0.7999942888041203,-1.319496251104394,-1.5993632888226568,-0.4776167732473641,-1.1869720004337234,1.6263797647300868,1.4031140061328171,-1.0470998812476777,-0.8613314058197546,-0.08519497621776032,-0.26041496727024016,-1.3079060347189815,0.742785554310449,-1.3904719144645077,-1.5096704229511952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5732.35
-1.1411804936033147,0.7085188934479728,-1.481084965016033,0.7337404037750918,-0.8950879828689486,0.4192603635205774,-1.5801279559330395,-1.3447195497201994,-1.6269554956676242,-1.050719905801461,0.11745428261178456,1.13187611260739,1.4715610620805255,0.6564084104159094,1.095094908133587,-0.00034753109584224537,0.4091750165192697,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3220.47
-1.6603035411531832,-0.7655089223736302,-1.009787598524266,-1.3605220444659119,-0.852219051202201,-0.6261063654274869,0.9538850384961451,-0.33454578280710195,0.024425592813743006,1.067502177630755,1.038664342312057,-1.3022660650429105,-1.126402981945623,-1.3079060347189815,-1.488507019902758,-0.8622246487844148,-0.8601254818133839,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4130.33
0.40218532984456,0.8627776183595356,0.5530344687624346,1.0936548214686777,-0.6970743461225435,1.0191583159282729,1.0813535709431894,-0.9287656456971591,-1.4698512078777493,-0.04603315122696603,-0.2855751185070843,-0.08519497621776032,0.35814790035503324,0.0016369287042790409,0.8602220055848283,0.16646739490839763,0.46514682604346064,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5827.95
-1.6563025928098316,-0.3198726059624469,-1.0606877141053765,0.0018124361084206554,1.33545738226753,-0.3350667647544462,-1.0902187770100638,-0.9287656456971591,-0.6706118527128138,-0.3065897620080503,-1.091633920744823,1.13187611260739,-0.6315526878454042,0.0016369287042790409,1.095094908133587,-0.36177987077169527,-0.17161888354347926,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3882.79
1.621474337480956,-0.06277473110984272,1.8387336845519746,-1.0896127377939233,-0.5215158640587207,-1.6180168411907065,1.4215256183771676,0.02198613492693239,1.2241397906669236,-0.2978151889026654,1.3265424859683916,1.13187611260739,0.9767107679803066,-0.6531345530073512,0.8602220055848283,-1.6406943034708674,-1.717730711733523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3142.99
-1.023152517474443,-1.1597256638142905,-0.49513087431525604,0.7087077163002673,-0.7848535871544549,1.1676479081083957,0.20750302922791264,1.3292698332850583,-0.135289839676334,0.8726373076416595,0.002303025149250427,-0.08519497621776032,-0.5078401143203495,0.6564084104159094,-0.31414250715896475,0.917134561927477,0.5359510191035357,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3053.4
0.9393126449395103,0.09148399380172008,0.5436085214325991,1.6123877341414279,0.6427498832715153,0.5855687067623144,1.5029211872891357,-0.8099216731191478,-1.0115605917950292,0.6032857674784101,-0.8037557770884876,1.13187611260739,-1.497540702520787,0.0016369287042790409,-1.0187612148052405,-0.6676072351128016,-0.5630369314425021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2681.28
-0.5140318407829534,1.0170363432710985,1.0262170247201683,0.5014926922031097,-0.9576902322870561,-1.0893938930294693,-0.781529921325054,1.4481138058630698,-0.272369264846944,0.3767838506626863,-1.034058292013556,-0.08519497621776032,0.7292856209301973,1.3111798921275395,-0.07926960461020612,1.556591778277063,1.0609509987563872,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5073.96
-0.1469448302804455,-1.0054669389027278,0.13452240731774487,-0.8613980703151075,-1.2108210668907076,-1.237883485209592,-0.8314422984880531,-1.3447195497201994,-0.049032564112949414,0.2445545657785604,0.5204836837306535,-0.08519497621776032,1.224135915030416,0.0016369287042790409,1.095094908133587,0.027454956571531065,0.44510753621381205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3926.07
-1.5562788842260418,0.9827566266240851,-0.3669379906294954,0.8746188060639646,1.4143906532729695,-0.6023480306786672,1.586620404377857,1.151003874418041,0.4865383072259069,0.3850220358749565,-1.5522389505949588,-1.3022660650429105,1.7189862091306347,-1.9626775164306118,1.6822771645054835,-1.6128918158034942,-1.696625741982478,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2906.87
1.806518198360967,1.6340712429173512,1.03187259311807,0.7345748266909193,1.3824090693311104,-1.7665064333708291,1.2134293997437406,1.3292698332850583,-0.0732999143784577,-0.02056541334934959,0.9235130848495229,-0.08519497621776032,-0.13670239374518547,-1.3079060347189815,0.03816684666417319,-1.585089328136121,-1.6731398043708006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4319.82
1.804517724189291,-1.3139843887258533,0.05534444974712833,0.7900639505934465,1.2082115057328984,-1.249762652584002,-0.16875950630854197,-0.33454578280710195,0.12420407725195445,1.534760833347648,1.2689668572371247,-1.3022660650429105,-0.13670239374518547,-0.6531345530073512,-0.43157895843334404,-0.028150018763215556,0.057099363020989675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4383.55
0.848291070128262,0.12576371044873488,0.0025591447000501916,1.1853022717237298,-0.5888813281064669,1.613116684648764,1.6104247688709799,1.0321599018400296,1.4567749940287462,0.6002309688765132,0.6932105699244546,1.13187611260739,-1.2501155554706775,1.9659513738391698,-1.3710705686283786,1.723406704281303,1.3570591491913606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5998.29
