N,P,K,Rainfall_mm,Temperature_C,Soil_pH,Year,State_Bihar,State_Gujarat,State_Haryana,State_Karnataka,State_Kerala,State_Madhya Pradesh,State_Maharashtra,State_Odisha,State_Punjab,State_Rajasthan,State_Tamil Nadu,State_Telangana,State_Uttar Pradesh,State_West Bengal,Crop_Cotton,Crop_Groundnut,Crop_Maize,Crop_Millets,Crop_Pulses,Crop_Rice,Crop_Soybean,Crop_Sugarcane,Crop_Wheat,Soil_Type_Black Soil,Soil_Type_Clay,Soil_Type_Loamy,Soil_Type_Red Soil,Soil_Type_Sandy,Fertilizer_DAP,Fertilizer_NPK,Fertilizer_Organic,Fertilizer_Urea,Yield_kg_per_acre
0.8707721093368513,-0.5288871757936081,-0.4147927372945838,-0.918502961042868,0.6642584493296867,-1.7443655764123014,-0.8124202208287044,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,84211
-1.2539260020991425,-1.691429438659997,-1.017600655326406,0.6509465429467902,0.5052209705403989,0.7991747942696529,-0.8124202208287044,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3134
1.322270458017,-0.6481222796773403,-1.1272020949685555,1.2065038894918019,1.4826760368071477,-1.2412477008927936,-1.2211736861383233,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,2419
1.5612989955535492,-0.4096520719098759,1.3936310168008827,-0.5296128184613598,-1.6944996630507692,1.414096642126829,1.367598260822597,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2237
0.5786261190144022,0.6336550870727808,-0.5609279901507832,0.8592805479011696,0.2264586481681628,1.3442191594157866,-1.084922531035117,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,2134
-0.8289863798119437,-0.3202257439970767,0.005346114666989206,-1.5157271085787556,1.0466631736095486,0.5056893668832736,0.550091330203359,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1723
-1.731983077172241,-1.03563636729947,1.7041684291203063,-0.7935025580702404,0.16927663332257595,0.575566849594316,-1.2211736861383233,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1191
1.587857721946499,1.2000218305205088,-1.437739507287979,-0.6268353541067369,-0.6044675050567704,-1.7583410729545095,1.367598260822597,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1837
0.6051848454073521,-1.095253919241336,1.3022964837657582,-0.15461160954347683,-1.2727823035645667,1.6656555798865824,0.005086709790533665,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1698
-1.0945736437414428,1.229830606491442,1.3022964837657582,-0.6546132214339874,1.4040507663944661,1.2883171732469525,0.4138401751001527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1379
-1.3336021812779921,-1.4231504549215996,-0.2503905778313596,-1.5573939095696314,-0.08089468162686611,1.358194655957995,0.4138401751001527,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,845
0.18024522312015334,-0.022137984287746222,-1.5473409469301287,0.6787244102740407,1.3700989450798995,0.5336403599676913,-1.4936759963447361,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2634
1.667533901125349,-0.37984329593894284,1.119627417695509,1.012058818201048,0.3283141121118644,-0.5704238668667831,0.6863424853065654,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2243
-0.6430752950612942,-0.8865924874448047,-1.035867561933431,-1.585171776896882,0.6428151937625921,1.3442191594157866,-1.6299271514479423,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1794
0.3661563078708028,-0.7077398316192064,-0.816664682649132,-0.11294480855260096,1.1074190643829853,-0.752105321915494,0.6863424853065654,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1825
1.0035657413016008,1.5875359181426385,-0.14078913818921013,-1.1685037669881233,0.5892070548448544,0.19822844295468617,-0.6761690657254981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5656
-0.8555451062048937,-1.3039153510378674,-1.1820028147896302,0.8453916142375443,-0.34000068639593123,-1.4229291559415045,-0.26741560041587903,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3064
0.6051848454073521,0.037479567654119875,1.777236055548406,-0.9740586956973691,0.07099504530672411,1.4420476352112455,1.5038494159258033,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,65996
1.5612989955535492,1.0807867266367766,-0.7618639628280572,0.9981698845374225,1.1020582504912113,-1.2831741905194196,1.5038494159258033,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1763
-0.5633991158824445,-0.49907839982267505,0.2062820873442633,-1.529616042242381,-0.4275606466282364,-0.9896887631330402,0.27758901999694635,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,78790
-1.2008085493132425,1.378874486346107,1.4118979234079077,0.7065022776012914,-0.37573944567442286,0.1842529464124779,0.4138401751001527,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,3592
1.4816228163746996,-0.469269623851742,0.15148136752318853,-1.3212820372880014,-1.417524278642458,0.897003270065113,0.550091330203359,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1545
0.10056904394130357,0.6336550870727808,-1.1637359081826053,0.31761213501978314,1.5005454164463938,0.3938853945456052,0.550091330203359,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,3930
0.7910959301580015,0.4548024312471826,0.6264209393058363,-1.0018365630246198,-1.4336067203177791,-0.9617377700486226,-0.13116444531267268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2463
1.030124467694551,-0.2904169680261437,-0.19558985801028486,1.6092829657369354,0.5516813576024379,-1.7723165694967178,-0.4036667555190854,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1414
-0.48372293670359473,0.15671467153785207,-1.5108071337160789,0.8037248132466684,-0.2863925474781935,0.8690522769806953,0.9588447955129781,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,5727
-0.722751474240144,-0.7971661595320055,0.24281590055831312,-1.585171776896882,-0.3131966169370627,1.6656555798865824,-0.9486713759319108,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,4162
-0.9352212853837434,0.15671467153785207,1.357097203586833,-1.112948032333622,0.6624715113657625,1.0507337320294061,-0.6761690657254981,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1533
-1.4929545396356918,1.6769622460554376,-1.675209293179303,-0.5573906857886104,-1.5193797425861595,-0.16513446714273552,0.005086709790533665,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,3704
-0.9617800117766933,-1.691429438659997,-0.9810668421123562,-0.9046140273792427,0.3569051195346578,1.3861456490424113,-1.4936759963447361,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1715
-1.2804847284920924,-1.03563636729947,-1.3098711610388047,0.7620580122557925,0.991268096727886,-0.3468159221914476,0.8225936404097717,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1467
0.5786261190144022,0.8423165188693122,-0.5061272703297084,-1.3629488382788775,1.1914051486874406,0.058473477532600036,1.2313471057193908,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2108
1.5612989955535492,0.21633222347971817,-1.4194726006809542,-1.4601713739242546,-1.151270522017694,-0.10923248097390131,-0.4036667555190854,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,5992
0.18024522312015334,-0.6183135037064073,0.7177554723409609,-0.8629472263883669,1.438002587709033,-0.20706095676936148,-1.2211736861383233,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1175
-1.3601609076709422,-0.8269749355029385,1.740702242334356,-1.3629488382788775,0.578485427061307,0.938929759691739,-0.13116444531267268,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1898
-1.6523068979933913,1.6769622460554376,-0.5791948967578081,-1.0990590986699968,1.3826075108273717,0.07244897407480952,0.6863424853065654,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1264
-1.5195132660286417,1.3490657103751742,1.0100259780533596,-1.6962832462058846,-0.029073480673053216,-0.6682523426622433,-0.8124202208287044,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,57723
1.1363593732663506,-0.9760188153576038,0.8273569119831105,1.7065055013823125,0.17285050925042506,-0.8639092942531624,0.9588447955129781,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1778
-1.3336021812779921,-0.8865924874448047,-0.10425532497516028,0.498168272646912,1.5166278581217156,-1.6465371006168412,1.5038494159258033,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1461
0.8707721093368513,0.24614099945065124,0.2245489939512882,1.6648387003914367,1.4469372775286566,0.2681059256657286,1.5038494159258033,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1589
1.4550640899817495,0.5740375351309148,-1.0724013751474808,1.0398366855282983,-0.16130689000347245,-0.9757132665908308,1.367598260822597,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,5016
-0.377488031131795,-1.0058275913285368,0.5716202194847616,1.164837088500926,-0.7813743634853049,-1.2552231974350019,1.6401005710290097,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,896
0.07401031754835365,-0.3202257439970767,0.31588352698641275,-0.36294561449785623,-0.35787006603517735,0.5056893668832736,-1.2211736861383233,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,4253
-1.6257481716004414,0.18652344750878513,1.5214993630500573,-0.7796136244066151,-0.37752638363834773,0.6035178426787338,-0.8124202208287044,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,4827
-1.2273672757061924,-0.1711818641424115,-1.0906682817545057,0.6509465429467902,-0.7367009143871902,0.8550767804384871,-0.4036667555190854,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1673
0.33959758147785285,0.24614099945065124,0.09668064770211378,0.498168272646912,-0.8010306810884753,-0.0114040051784424,0.27758901999694635,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,6020
1.1894768260522504,0.9317428467821114,-0.5791948967578081,0.6370576092831649,1.3093430543064628,1.358194655957995,-0.13116444531267268,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1840
-1.7054243507792912,-1.2144890231250682,-1.5108071337160789,0.1926117320471555,-1.5104450527665365,1.4979496213800798,-1.6299271514479423,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2090
0.7114197509791518,-1.4827680068634657,1.6311008026922067,0.15094493105627962,0.6553237595100643,1.0507337320294061,0.9588447955129781,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1650
-1.413278360456842,-0.6183135037064073,-0.15905604479623503,-0.8490582927247415,-1.1423358321980717,0.4497873807144394,0.6863424853065654,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2724
-1.6523068979933913,0.8423165188693122,-0.5061272703297084,0.9842809508737973,-0.5312030485358622,-0.7101788322888692,1.6401005710290097,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,3655
1.1363593732663506,-1.125062695212269,-0.28692439104540945,-0.7657246907429898,-1.5390360601893298,1.6656555798865824,0.4138401751001527,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,64267
0.20680394951310327,0.18652344750878513,-1.675209293179303,1.400948960782556,-0.7974568051606261,-0.8080073080843282,-1.084922531035117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,4144
0.7645372037650516,-1.125062695212269,0.7360223789479858,-1.4185045729333785,0.9787595309804151,-1.0595662458440827,0.8225936404097717,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,5482
1.030124467694551,-0.9462100393866708,-0.2321236712243347,0.6231686756195396,1.3951160765748438,-0.2210364533115697,-1.2211736861383233,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4553
-1.5460719924215915,1.4086832623170402,-1.4194726006809542,-0.9323918947064933,-0.9690028496973861,-1.5766596179057988,-0.9486713759319108,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,2343
0.02089286476245381,0.3355673273634504,-1.1820028147896302,0.6648354766104155,-0.10769875108573468,1.651680083344374,0.550091330203359,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2204
1.1629180996593005,-0.4394608478808089,-1.273337347824755,-1.2101705679789991,-0.08268161959079098,0.28208142220793686,-0.8124202208287044,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,4368
-1.5195132660286417,1.229830606491442,0.29761662037938785,-1.668505378878634,1.3540165034045775,0.17027744987026844,1.5038494159258033,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2195
1.3488291844099498,-0.9164012634157378,0.26108280716533805,0.6509465429467902,0.9591032133772435,0.5196648634254819,1.367598260822597,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3148
-1.466395813242742,-0.4096520719098759,0.9552252582322848,0.33150106868340845,0.06920810734279925,-0.039354998262858876,-0.8124202208287044,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,4629
0.8707721093368513,-1.2442977990960014,0.3706842468074875,1.164837088500926,0.6303066280151199,-1.6605125971590495,-0.5399179106222917,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,5153
-0.6430752950612942,-0.5586959517645411,0.09668064770211378,-1.1268369659972475,1.2610957292804996,0.3659344014611888,0.005086709790533665,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,4018
1.4285053635887996,-1.661620662689064,0.8821576318041852,-0.5712796194522356,-1.7248776084374868,0.7292973115586104,0.9588447955129781,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,4274
-1.4398370868497918,0.5144199831890487,0.9004245384112101,0.1926117320471555,-0.32391824472061,-0.31886492910702985,0.14133786489374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,73260
-0.7758689270260438,1.319256934404241,0.8456238185901354,-1.4740603075878798,1.4737413469875253,0.8690522769806953,0.4138401751001527,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,2558
0.20680394951310327,0.5144199831890487,-1.1820028147896302,-1.7518389808603856,0.8786910050006378,-0.9757132665908308,1.367598260822597,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1925
0.18024522312015334,0.21633222347971817,-0.9262661222912815,-0.05738907389809978,0.1746374472143499,-1.0036642596752485,-0.5399179106222917,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2761
-0.377488031131795,-0.37984329593894284,0.1149475543091387,0.27594533402890725,0.12817706015231034,-1.2132967078083758,0.27758901999694635,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,77626
1.6940926275182988,0.8125077428983792,-0.5791948967578081,-0.029611206570849195,-0.5204814207523148,-0.47259539107132426,-1.084922531035117,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2118
-0.2712531255599953,0.8423165188693122,0.5533533128777367,0.8453916142375443,0.0960121768016678,1.1904886974514923,0.6863424853065654,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2851
-0.16501821998819566,-0.8567837114738717,-0.5243941769367333,-1.3073931036243762,0.5766984890973822,1.12061121474045,1.0950959506161844,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,3850
-1.1476910965273428,0.30575855139251734,-1.1272020949685555,-1.7101721798695098,-0.268523167838948,-0.43066890144469827,0.9588447955129781,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,69114
0.977007014908651,-1.4827680068634657,-0.2138567646173098,1.484282562764308,0.7857702308765586,0.28208142220793686,-0.6761690657254981,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1379
-0.6961927478471941,0.7826989669274461,-1.5108071337160789,-1.724061113533135,1.3093430543064628,0.7432728081008186,0.27758901999694635,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2196
-0.058783314416395956,-1.4231504549215996,-1.5473409469301287,-0.5018349511341091,-1.2084525368632808,-0.9337867769642061,1.0950959506161844,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2611
0.4989499398355524,0.30575855139251734,1.0282928846603845,-1.0435033640154956,-0.15058526221992516,-1.1853457147239594,1.6401005710290097,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,2005
0.6051848454073521,1.2000218305205088,-0.6157287099718579,1.4703936291006825,-0.3042619271174396,1.6237290902599564,-0.5399179106222917,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6019
-0.9352212853837434,0.9615516227530445,1.558033176264107,1.3870600271189308,0.691062518788556,0.379909898003397,0.8225936404097717,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1563
-1.2273672757061924,1.6173446941135716,-1.1454690015755804,-1.3768377719425027,-0.8689343237176094,1.651680083344374,1.2313471057193908,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1431
1.6940926275182988,0.21633222347971817,0.9552252582322848,-0.7935025580702404,0.5230903501796444,-0.5983748599512009,-0.9486713759319108,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,4086
-1.413278360456842,0.8721252948402453,-1.3281380676458296,0.9842809508737973,1.3683120071159753,0.6873708219319845,-1.2211736861383233,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,5942
1.4816228163746996,-0.8269749355029385,-0.816664682649132,0.7759469459194178,-0.268523167838948,-0.9896887631330402,-0.26741560041587903,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,2916
0.977007014908651,-0.7673573835610725,0.6812216591269111,-0.9740586956973691,1.4880368506989217,-0.8639092942531624,-0.4036667555190854,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,5170
1.0566831940875008,-0.5885047277354742,-1.017600655326406,-0.2657230788524792,1.77930773881863,0.01654698790597532,-1.3574248412415297,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3021
1.4019466371958498,1.0509779506658437,0.6629547525198861,1.2203928231554273,-1.3799985814000415,-0.6542768461200351,-1.6299271514479423,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,6321
0.10056904394130357,-0.37984329593894284,0.7177554723409609,1.3592821597916802,-0.9279032765271206,-1.1853457147239594,-0.13116444531267268,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2728
0.8707721093368513,-0.6481222796773403,0.13321446091616362,0.2342785330380314,1.6274180118850397,-0.8499337977109541,1.367598260822597,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,80701
0.41927376065670263,1.6769622460554376,-0.7070632430069825,-1.432393506597004,1.6560090193078338,-1.6465371006168412,0.27758901999694635,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,920
